Threads,Schedule,ChunkSize,Time (s),TotalTime
16,static,16,0.015490,42.582134
16,static,32,0.028476,44.384511
16,static,32,0.031952,42.253775
16,static,32,0.028747,44.764363
16,static,32,0.032140,42.258163
16,static,32,0.017795,42.669712
16,static,64,0.032894,42.076578
16,static,64,0.030767,42.241685
16,static,64,0.029063,44.289004
16,static,64,0.028476,42.070270
16,static,64,0.031246,43.604225
16,static,128,0.015893,42.110763
16,static,128,0.015955,42.375100
16,static,16,0.034113,25.743340
16,static,16,0.030928,25.744776
16,static,16,0.033606,37.284843
16,static,16,0.029254,40.440498
16,static,16,0.015096,30.784950
16,static,32,0.033515,42.622952
16,static,32,0.030190,25.680810
16,static,32,0.015638,25.689458
16,static,32,0.031325,41.814063
16,static,32,0.030390,25.679153
16,static,64,0.015378,25.403111
16,static,64,0.014882,37.020562
16,static,64,0.016587,42.831997
16,static,64,0.033758,43.868187
16,static,64,0.016341,42.003733
16,static,128,0.015487,42.177526
16,static,128,0.030349,33.195668
16,static,128,0.015681,56.060078
16,static,128,0.016059,45.842519
16,static,128,0.031011,41.729567
16,static,256,0.032784,40.632339
16,static,256,0.033932,40.040265
16,static,256,0.016855,44.461389
16,static,256,0.016898,43.129493
16,static,256,0.017144,25.240075
16,static,512,0.031086,41.234222
16,static,512,0.030816,25.194512
16,static,512,0.032035,36.559479
16,static,512,0.028908,41.896068
16,static,512,0.032355,37.943391
16,static,1024,0.018024,41.544407
16,static,1024,0.029493,41.284057
16,static,1024,0.030491,32.376420
16,static,1024,0.017676,43.552602
16,static,1024,0.014627,41.533246
16,static,2048,0.015957,43.576329
16,static,2048,0.015913,36.069656
16,static,2048,0.031195,30.363823
16,static,2048,0.015378,40.099814
16,static,2048,0.014685,28.117200
16,static,4096,0.016035,24.789544
16,static,4096,0.014699,24.760758
16,static,4096,0.016075,25.117822
16,static,4096,0.017662,24.957203
16,static,4096,0.014784,24.837434
16,guided,16,0.014671,24.363893
16,guided,16,0.017342,24.819829
16,guided,16,0.014523,24.645732
16,guided,16,0.031983,24.629372
16,guided,16,0.029936,24.415634
16,guided,32,0.033204,26.610444
16,guided,32,0.017344,27.767599
16,guided,32,0.030969,24.539485
16,guided,32,0.028677,33.479027
16,guided,32,0.033061,32.125394
16,guided,64,0.014552,24.555354
16,guided,64,0.031971,24.527765
16,guided,64,0.028149,24.617242
16,guided,64,0.030632,24.827224
16,guided,64,0.016180,24.494267
16,guided,128,0.016749,24.680589
16,guided,128,0.014776,24.630453
16,guided,128,0.015762,24.664009
16,guided,128,0.014804,24.502554
16,guided,128,0.014516,24.625708
16,guided,256,0.029931,24.651452
16,guided,256,0.014606,27.619733
16,guided,256,0.014822,37.755934
16,guided,256,0.014611,24.719544
16,guided,256,0.032192,27.772134
16,guided,512,0.014766,36.095554
16,guided,512,0.018328,24.822089
16,guided,512,0.030650,24.736416
