Threads,Schedule,ChunkSize,Time (s),TotalTime
8,guided,2048,3.642941,39.016753
8,guided,2048,3.187693,25.147145
8,guided,4096,3.194146,24.920436
8,guided,4096,3.179969,25.183639
8,guided,4096,3.188574,25.197277
8,guided,4096,3.212534,25.038908
8,guided,4096,3.187223,24.991986
8,dynamic,16,3.193096,29.911625
8,dynamic,16,3.150541,29.804667
8,dynamic,16,3.208727,29.819252
8,dynamic,16,3.149802,29.752973
8,dynamic,16,3.163102,29.802139
8,dynamic,32,3.183623,27.905822
8,dynamic,32,3.182713,27.863449
8,dynamic,32,3.171905,27.822120
8,dynamic,32,3.153757,27.887152
8,dynamic,32,3.150185,27.695307
8,dynamic,64,3.165704,26.102522
8,dynamic,64,3.192526,26.277995
8,dynamic,64,3.190936,26.482242
8,dynamic,64,3.189628,26.357366
8,dynamic,64,3.165536,26.252167
8,dynamic,128,3.127228,25.568148
8,dynamic,128,3.203398,25.973619
8,dynamic,128,3.183083,25.855004
8,dynamic,128,3.190608,25.682163
8,dynamic,128,3.210966,25.705100
8,dynamic,256,3.194913,25.700591
8,dynamic,256,3.190251,25.610969
8,dynamic,256,3.199560,25.346130
8,dynamic,256,3.181891,25.643595
8,dynamic,256,3.188563,25.703720
8,dynamic,512,3.161367,25.322644
8,dynamic,512,3.207078,25.363256
8,dynamic,512,3.175654,25.479838
8,dynamic,512,3.204205,25.785942
8,dynamic,512,4.776431,42.899910
8,dynamic,1024,5.145292,43.268464
8,dynamic,1024,5.398215,43.862812
8,dynamic,1024,5.812902,44.876311
8,dynamic,1024,6.132209,45.513249
8,dynamic,1024,5.920890,45.318249
8,dynamic,2048,5.691026,45.010648
8,dynamic,2048,5.419117,44.886205
8,dynamic,2048,5.317736,44.343404
8,dynamic,2048,4.972617,43.604078
8,dynamic,2048,4.700152,41.770451
8,dynamic,4096,4.714279,41.747106
8,dynamic,4096,6.230977,42.838386
8,dynamic,4096,6.198695,41.596731
8,dynamic,4096,6.212641,41.763651
8,dynamic,4096,6.188145,43.299116
16,static,16,6.045197,43.011438
16,static,16,5.742277,41.906541
16,static,16,6.238697,43.341555
16,static,16,6.201501,42.219489
16,static,16,6.205712,42.582134
16,static,32,5.797610,44.384511
16,static,32,3.529370,42.253775
16,static,32,5.245027,44.764363
16,static,32,4.952837,42.258163
16,static,32,5.484396,42.669712
16,static,64,6.192312,42.076578
16,static,64,6.197326,42.241685
16,static,64,6.197540,44.289004
16,static,64,5.628565,42.070270
16,static,64,6.207789,43.604225
16,static,128,6.211207,42.110763
16,static,128,6.220798,42.375100
16,static,16,3.204548,25.743340
16,static,16,3.225211,25.744776
16,static,16,3.264560,37.284843
16,static,16,6.197718,40.440498
16,static,16,6.214630,30.784950
16,static,32,4.726983,42.622952
16,static,32,3.190157,25.680810
16,static,32,3.220424,25.689458
16,static,32,4.439540,41.814063
16,static,32,3.173915,25.679153
16,static,64,3.186983,25.403111
16,static,64,4.692255,37.020562
16,static,64,6.268850,42.831997
16,static,64,6.285015,43.868187
16,static,64,6.213801,42.003733
16,static,128,6.214765,42.177526
16,static,128,6.072519,33.195668
16,static,128,6.205512,56.060078
16,static,128,9.188680,45.842519
16,static,128,6.533209,41.729567
16,static,256,6.202702,40.632339
16,static,256,5.894199,40.040265
16,static,256,5.914513,44.461389
16,static,256,5.488558,43.129493
16,static,256,3.200853,25.240075
16,static,512,4.411387,41.234222
16,static,512,3.187972,25.194512
16,static,512,3.283912,36.559479
16,static,512,6.260161,41.896068
16,static,512,5.932155,37.943391
16,static,1024,5.689489,41.544407
16,static,1024,6.103670,41.284057
16,static,1024,5.742481,32.376420
16,static,1024,5.917827,43.552602
16,static,1024,5.174154,41.533246
16,static,2048,5.937374,43.576329
16,static,2048,4.806104,36.069656
16,static,2048,6.204033,30.363823
16,static,2048,5.450770,40.099814
16,static,2048,6.231983,28.117200
16,static,4096,3.168053,24.789544
16,static,4096,3.204120,24.760758
16,static,4096,3.194254,25.117822
16,static,4096,3.198448,24.957203
16,static,4096,3.195931,24.837434
16,guided,16,3.168280,24.363893
16,guided,16,3.179068,24.819829
16,guided,16,3.180432,24.645732
16,guided,16,3.177431,24.629372
16,guided,16,3.180059,24.415634
16,guided,32,3.531100,26.610444
16,guided,32,3.181428,27.767599
16,guided,32,3.162151,24.539485
16,guided,32,3.182513,33.479027
16,guided,32,5.740572,32.125394
16,guided,64,3.192631,24.555354
16,guided,64,3.255090,24.527765
16,guided,64,3.228573,24.617242
16,guided,64,3.179765,24.827224
16,guided,64,3.180251,24.494267
16,guided,128,3.180058,24.680589
16,guided,128,3.175730,24.630453
16,guided,128,3.185851,24.664009
16,guided,128,3.193796,24.502554
16,guided,128,3.172710,24.625708
16,guided,256,3.179919,24.651452
16,guided,256,3.191270,27.619733
16,guided,256,6.210357,37.755934
16,guided,256,3.212836,24.719544
16,guided,256,3.192018,27.772134
16,guided,512,6.220861,36.095554
16,guided,512,3.196096,24.822089
16,guided,512,3.184897,24.736416
16,guided,512,3.205800,24.514729
16,guided,512,3.189273,24.739245
16,guided,1024,5.027389,44.864163
16,guided,1024,3.200170,24.823114
16,guided,1024,3.200389,24.557516
16,guided,1024,3.184847,24.652410
16,guided,1024,3.199156,25.396705
16,guided,2048,3.854944,25.683108
16,guided,2048,3.179969,24.461539
16,guided,2048,3.194452,24.828084
16,guided,2048,3.198073,24.848175
16,guided,2048,3.200300,24.580599
16,guided,4096,3.190731,24.517365
